official,ticker,buy_date,sell_date,profit
"Collins, Susan M.",GILD,2014/11/10,2015/03/02,-4.47
"Inhofe, James M.",CERN,2016/12/01,2017/03/23,7.79
"Perdue Jr., David A.",PEP,2018/04/20,2018/08/10,9.33
"Perdue Jr., David A.",GPK,2019/07/30,2019/11/19,1.35
"Perdue Jr., David A.",FEYE,2019/06/28,2019/10/18,0.19
"Roberts, Pat",AMZN,2018/01/25,2018/05/17,215.54
"Roberts, Pat",BIDU,2014/03/07,2014/06/27,-0.95
"Perdue Jr., David A.",FEYE,2016/12/16,2017/04/07,-0.84
"Whitehouse, Sheldon",FB,2016/03/24,2016/07/14,4.78
"Perdue Jr., David A.",BWXT,2018/12/07,2019/03/29,7.52
"Perdue Jr., David A.",DISCA,2018/01/16,2018/05/08,-0.79
"Perdue Jr., David A.",ALB,2019/12/31,2020/04/21,-13.96
"Shalala, Donna",DBSDY,2019/02/15,2019/06/07,-1.19
"Courtney, Joe",HD,2019/12/31,2020/04/21,-15.55
"Whitehouse, Sheldon",AMGN,2017/05/24,2017/09/13,34.94
"Inhofe, James M.",MSFT,2018/02/09,2018/06/01,13.64
"Whitehouse, Sheldon",MCK,2017/02/23,2017/06/15,14.37
"Reed, John F.",ADI,2017/03/06,2017/06/26,-2.29
"Perdue Jr., David A.",PFE,2017/02/09,2017/06/01,0.33
"Inhofe, James M.",GILD,2016/01/28,2016/05/19,-6.6
"Malinowski, Tom",YEXT,2019/11/14,2020/03/05,-1.07
"Perdue Jr., David A.",DPM,2016/04/21,2016/08/11,1.3
"Capito, Shelley M.",ACN,2018/04/05,2018/07/26,15.55
"Inhofe, James M.",XON,2017/08/23,2017/12/13,-4.68
"Collins, Susan M.",MMM,2015/02/20,2015/06/12,-7.76
"Cassidy, William",XOM,2018/04/25,2018/08/15,-1.35
"Reed, John F.",AMG,2016/07/25,2016/11/14,1.07
"Shalala, Donna",WPC,2019/04/03,2019/07/24,6.03
"Beyer, Donald S.",NKE,2019/12/24,2020/04/14,-13.59
"McConnell Jr., A. M.",WFC,2018/09/06,2018/12/27,-13.86
"Whitehouse, Sheldon",BTO,2018/06/13,2018/10/03,-2.2
"Perdue Jr., David A.",AAPL,2016/02/03,2016/05/25,0.86
"Perdue Jr., David A.",KR,2019/08/02,2019/11/22,4.77
"Perdue Jr., David A.",GLW,2019/05/15,2019/09/04,-2.69
"Perdue Jr., David A.",JNJ,2018/10/24,2019/02/13,-4.54
"Shalala, Donna",ITUB,2019/02/15,2019/06/07,-0.82
"Perdue Jr., David A.",AAPL,2016/04/26,2016/08/16,1.27
"Perdue Jr., David A.",KN,2015/03/06,2015/06/26,-0.83
"Capito, Shelley M.",CVX,2018/04/05,2018/07/26,8.3
"Roberts, Pat",WMT,2018/02/20,2018/06/12,-11.99
"Joyce, David P.",VEA,2019/06/21,2019/10/11,-0.15
"Whitehouse, Sheldon",JCI,2017/07/28,2017/11/17,-3.41
"Perdue Jr., David A.",DISCA,2015/06/29,2015/10/19,-5.34
"Whitehouse, Sheldon",FB,2016/09/28,2017/01/18,-1.3
"Carper, Thomas R.",TSM,2019/11/04,2020/02/24,0.48
"Hoeven, John",ADP,2016/02/09,2016/05/31,6.76
"Roberts, Pat",T,2017/06/05,2017/09/25,0.13
"Beyer, Donald S.",TGT,2019/12/23,2020/04/13,-24.63
"Hoeven, John",CSCO,2017/01/20,2017/05/12,3.25
"Perdue Jr., David A.",URBN,2017/05/17,2017/09/06,1.94
"Inhofe, James M.",NFX,2016/03/24,2016/07/14,12.93
"Whitehouse, Sheldon",SBUX,2017/07/28,2017/11/17,2.45
"Murray, Patty",MRK,2017/03/16,2017/07/06,-0.9
"Whitehouse, Sheldon",LRCX,2016/03/24,2016/07/14,10.59
"Perdue Jr., David A.",BOIVF,2019/11/06,2020/02/26,-0.84
"Perdue Jr., David A.",GPK,2018/10/31,2019/02/20,1.54
"Perdue Jr., David A.",PFE,2017/02/10,2017/06/02,0.31
"Reed, John F.",DHR,2016/12/14,2017/04/05,6.97
"Whitehouse, Sheldon",TU,2014/09/18,2015/01/08,-0.1
"Perdue Jr., David A.",ALB,2019/10/31,2020/02/20,32.52
"Perdue Jr., David A.",RF,2015/05/20,2015/09/09,-0.82
"Perdue Jr., David A.",PFE,2017/02/17,2017/06/09,-1.36
"Joyce, David P.",IWN,2019/12/31,2020/04/21,-46.17
"Perdue Jr., David A.",KN,2015/01/27,2015/05/19,-2.46
"Perdue Jr., David A.",PAA,2019/12/17,2020/04/07,-12.59
"Inhofe, James M.",BFAM,2017/05/30,2017/09/19,4.77
"Courtney, Joe",CSCO,2019/12/31,2020/04/21,-6.49
"Moran, Jerry",JNJ,2019/09/25,2020/01/15,15.92
"Cassidy, William",AAPL,2019/01/25,2019/05/17,8.15
"Cornyn, John",AAPL,2015/08/21,2015/12/11,1.34
"Perdue Jr., David A.",URBN,2017/05/12,2017/09/01,-1.44
"Perdue Jr., David A.",VZ,2017/05/24,2017/09/13,1.8
"Inhofe, James M.",KMX,2018/02/09,2018/06/01,5.99
"Whitehouse, Sheldon",USB,2017/04/05,2017/07/26,1.4
"Hoeven, John",WMT,2018/03/05,2018/06/25,-3.75
"Perdue Jr., David A.",FDX,2019/04/02,2019/07/23,-12.7
"Perdue Jr., David A.",PFE,2017/05/17,2017/09/06,1.52
"Collins, Susan M.",BWA,2014/07/23,2014/11/12,-10.3
"Perdue Jr., David A.",PFE,2017/02/08,2017/05/31,0.31
"Roberts, Pat",NFLX,2017/06/20,2017/10/10,42.25
"Collins, Susan M.",SBUX,2014/05/07,2014/08/27,4.2
"Capito, Shelley M.",MMM,2018/04/24,2018/08/14,-1.45
"Capito, Shelley M.",SLB,2018/01/26,2018/05/18,-3.28
"Shalala, Donna",APLE,2019/02/20,2019/06/12,-0.75
"Perdue Jr., David A.",CTSH,2017/06/20,2017/10/10,6.49
"Perdue Jr., David A.",MRK,2017/10/05,2018/01/25,-3.24
"Whitehouse, Sheldon",T,2019/01/24,2019/05/16,1.09
"Perdue Jr., David A.",CZR,2017/08/29,2017/12/19,10.84
"Gottheimer, Josh",BMRN,2019/12/11,2020/04/01,4.89
"Perdue Jr., David A.",MOS,2016/02/17,2016/06/08,3.95
"Roberts, Pat",FB,2017/01/19,2017/05/11,22.13
"Moran, Jerry",USB,2018/12/06,2019/03/28,-3.88
"Inhofe, James M.",XPO,2018/10/25,2019/02/14,-17.12
"Carper, Thomas R.",AAPL,2015/02/12,2015/06/04,0.81
"Perdue Jr., David A.",DISCA,2015/03/18,2015/07/08,1.93
"Perdue Jr., David A.",AXTA,2018/10/10,2019/01/30,-0.8
"Roberts, Pat",BABA,2015/03/04,2015/06/24,2.33
"Perdue Jr., David A.",DVN,2018/12/27,2019/04/18,11.15
"Hoeven, John",BX,2018/12/27,2019/04/18,8.76
"Shalala, Donna",JNJ,2019/05/20,2019/09/09,-10.94
"Perdue Jr., David A.",HYH,2016/01/20,2016/05/11,6.26
"Miller, Carol D.",PFE,2019/08/14,2019/12/04,3.3
"Murray, Patty",DIS,2017/03/16,2017/07/06,-8.05
"Whitehouse, Sheldon",PSA,2016/08/18,2016/12/08,-6.49
"Perdue Jr., David A.",CIT,2015/02/12,2015/06/04,0.42
"Shalala, Donna",G,2019/04/03,2019/07/24,3.46
"Hoeven, John",YUM,2014/08/25,2014/12/15,-0.69
"Capito, Shelley M.",MDT,2018/04/05,2018/07/26,10.2
"Capito, Shelley M.",GDDY,2017/12/20,2018/04/11,10.69
"Perdue Jr., David A.",CZR,2017/07/05,2017/10/25,5.23
"Perdue Jr., David A.",EPD,2016/02/17,2016/06/08,5.96
"Hoeven, John",MET,2019/03/22,2019/07/12,8.58
"Perdue Jr., David A.",PG,2015/04/02,2015/07/23,-1.74
"Carper, Thomas R.",HBI,2015/01/26,2015/05/18,3.34
"Moran, Jerry",MSFT,2018/12/06,2019/03/28,9.73
"Hoeven, John",TJX,2016/08/23,2016/12/13,-0.66
"Perdue Jr., David A.",ET,2019/03/19,2019/07/09,-0.93
"Collins, Susan M.",CFR,2017/06/15,2017/10/05,-2.4
"Perdue Jr., David A.",KO,2019/02/25,2019/06/17,5.84
"Hoeven, John",DWDP,2018/03/05,2018/06/25,-4.19
"Hoeven, John",CG,2013/04/29,2013/08/19,-6.64
"Inhofe, James M.",EDIT,2017/10/19,2018/02/08,11.7
"Perdue Jr., David A.",FEYE,2018/02/06,2018/05/29,2.51
"Perdue Jr., David A.",HYH,2016/01/22,2016/05/13,3.34
"Perdue Jr., David A.",CZR,2017/10/13,2018/02/02,8.35
"Beyer, Donald S.",GS,2019/12/23,2020/04/13,-47.39
"Perdue Jr., David A.",KR,2019/08/05,2019/11/25,5.13
"Collins, Susan M.",MRK,2018/06/04,2018/09/24,8.69
"Marshall, Roger W.",BABA,2019/12/03,2020/03/24,-7.44
"Perdue Jr., David A.",FEYE,2016/08/05,2016/11/25,-0.99
"Whitehouse, Sheldon",GILD,2016/07/21,2016/11/10,-8.59
"Perdue Jr., David A.",ORCL,2016/02/05,2016/05/27,4.13
"Capito, Shelley M.",T,2018/04/05,2018/07/26,-5.52
"Inhofe, James M.",ALB,2018/10/17,2019/02/06,-14.86
"Perdue Jr., David A.",LGF-B,2018/11/12,2019/03/04,-3.38
"Inhofe, James M.",APTV,2018/06/28,2018/10/18,-17.83
"Capito, Shelley M.",MCD,2018/04/06,2018/07/27,-5.14
"Whitehouse, Sheldon",C,2018/06/06,2018/09/26,5.42
"Murray, Patty",CCI,2017/03/16,2017/07/06,8.68
"Malinowski, Tom",CSLT,2019/10/22,2020/02/11,-0.17
"Cassidy, William",NVS,2019/01/25,2019/05/17,5.88
"Murray, Patty",WFC,2017/03/16,2017/07/06,-3.17
"Roberts, Pat",NFLX,2017/07/31,2017/11/20,10.3
"Cisneros, Gilbert",INTU,2019/12/26,2020/04/16,-10.48
"Shalala, Donna",AVGO,2019/06/04,2019/09/24,23.44
"Perdue Jr., David A.",LYV,2016/02/17,2016/06/08,4.28
"Moran, Jerry",GIS,2018/12/19,2019/04/10,11.9
"Inhofe, James M.",GE,2015/07/09,2015/10/29,23.19
"Gottheimer, Josh",BABA,2019/12/06,2020/03/27,-10.38
"Perdue Jr., David A.",DISCA,2018/05/31,2018/09/20,11.16
"Carper, Thomas R.",GLW,2017/08/31,2017/12/21,3.67
"Perdue Jr., David A.",NWSA,2019/06/14,2019/10/04,1.93
"Joyce, David P.",IVV,2019/07/24,2019/11/13,8.35
"Moran, Jerry",AAPL,2018/12/06,2019/03/28,3.99
"Hoeven, John",RL,2015/08/13,2015/12/03,5.02
"Perdue Jr., David A.",KN,2015/03/09,2015/06/29,-1.04
"Cassidy, William",CMCSA,2019/01/25,2019/05/17,7.22
"Perdue Jr., David A.",OKE,2018/01/05,2018/04/27,3.65
"Whitehouse, Sheldon",NVDA,2016/05/18,2016/09/07,4.91
"Roberts, Pat",TCS,2015/01/02,2015/04/24,2.2
"Hoeven, John",AMGN,2016/11/23,2017/03/15,38.25
"Carper, Thomas R.",CEF,2019/07/18,2019/11/07,0.59
"Shalala, Donna",DNTUY,2019/01/16,2019/05/08,-6.3
"Hoeven, John",WTW,2018/07/26,2018/11/15,-2.96
"Capito, Shelley M.",PEP,2018/04/05,2018/07/26,5.42
"Perdue Jr., David A.",GOOG,2019/03/25,2019/07/15,-51.61
"Collins, Susan M.",WCN,2015/01/13,2015/05/05,3.03
"Collins, Susan M.",CRM,2014/01/24,2014/05/16,-7.7
"Whitehouse, Sheldon",MRK,2016/01/14,2016/05/05,2.41
"Perdue Jr., David A.",WLK,2016/06/23,2016/10/13,8.7
"Perdue Jr., David A.",BWXT,2018/12/11,2019/04/02,9.33
"Shalala, Donna",DNTUY,2019/01/17,2019/05/09,-6.1
"Roberts, Pat",NFLX,2015/01/27,2015/05/19,24.61
"Shalala, Donna",KO,2019/05/30,2019/09/19,5.38
"Perdue Jr., David A.",TRP,2017/03/24,2017/07/14,3.14
"Perdue Jr., David A.",BKNG,2019/03/26,2019/07/16,114.86
"Perdue Jr., David A.",WFC,2016/02/25,2016/06/16,-1.53
"Roberts, Pat",AAPL,2014/03/07,2014/06/27,3.95
"Murray, Patty",BGS,2017/03/16,2017/07/06,-4.91
"Reed, John F.",INTC,2016/12/14,2017/04/05,-0.21
"Perdue Jr., David A.",AXTA,2018/09/05,2018/12/26,-7.55
"Perdue Jr., David A.",URBN,2017/05/18,2017/09/07,2.38
"Whitehouse, Sheldon",FB,2016/07/29,2016/11/18,-6.79
"Perdue Jr., David A.",BAC,2016/03/04,2016/06/24,-0.49
"Hoeven, John",NOG,2015/01/16,2015/05/08,12.35
"Shalala, Donna",PNR,2019/01/23,2019/05/15,-3.58
"Capito, Shelley M.",NEE,2017/09/05,2017/12/26,1.2
"Whitehouse, Sheldon",ACE,2014/02/19,2014/06/11,7.12
"Murray, Patty",APA,2017/03/16,2017/07/06,-4.32
"Perdue Jr., David A.",LGF-B,2018/11/13,2019/03/05,-3.59
"McConnell Jr., A. M.",WFC,2017/12/05,2018/03/27,-6.68
"Perdue Jr., David A.",DVN,2018/02/06,2018/05/29,2.12
"Perdue Jr., David A.",MOS,2017/03/10,2017/06/30,-6.38
"Murray, Patty",CVX,2017/03/16,2017/07/06,-3.74
"Capito, Shelley M.",CLX,2018/04/24,2018/08/14,26.84
"Inhofe, James M.",AIG,2018/11/05,2019/02/25,0.06
"Shalala, Donna",UBSI,2019/06/04,2019/09/24,1.3
"Roberts, Pat",DVN,2015/03/16,2015/07/06,-0.59
