ticker,transaction_date,number_of_transactions
NSIT,1
FCN,1
GHC,1
WB2.SG,1
ABC,1
BRK,1
FVD,1
ADUS,1
AOBC,1
ARR,1
APNHY,1
AGO,1
BAMXY,1
BIG,1
CVGW,1
CHH,1
CDE,1
CCOI,1
CTB,1
DLB,1
EGP,1
FFIN,1
FIBK,1
FOXF,1
GCI,1
GCO,1
GBX,1
GRFS,1
HR,1
XENT,1
IRTC,1
LLL,1
LANC,1
MANH,1
DOOR,1
MD,1
MGPI,1
MSTR,1
MC,1
DNOW,1
NTNX,1
PEGI,1
PB,1
PSB,1
RDFN,1
SCHN,1
TPX,1
TRMB,1
TRMK,1
USPH,1
UTHR,1
UVV,1
VRNS,1
WDR,1
WTS,1
WING,1
UDR,1
FFRHX,1
FFHRX,1
FSTFX,1
IVE,1
VGT,1
VCSH,1
MALRX,1
BTZ,1
DSU,1
MADCX,1
MAYHX,1
MANLX,1
BGSIX,1
EVV,1
DIV,1
GSMTX,1
HGIIX,1
TLT,1
IEF,1
USMV,1
VLUE,1
IHI,1
PMUPX,1
RNSIX,1
VTI,1
PUTW,1
XSOE,1
ACAD,1
BAND,1
INO,1
SNX,1
TGTX,1
MNTA,1
CMCAS,1
BBNTX,1
SCZ,1
GISYX,1
ERH,1
SFY,1
BJ,1
MFYV,1
BGG,1
AOSL,1
BL,1
EVGB,1
TDDC,1
RTNB,1
TYL,1
EQUIX,1
VFC.VI,1
BAT-USD,1
CELO-USD,1
CO,1
HIPO,1
APEN,1
BRBR,1
BLFSD,1
PCPL,1
PCPL.U,1
DMTK,1
INST,1
SMJ,1
NVIGF,1
ONTO,1
REG,1
TRHC,1
TLND,1
TFFP,1
VIOT,1
QYLD,1
AQB,1
FFG,1
ETV,1
FHLC,1
FQAL,1
FSEN,1
JEPI,1
INRE,1
FSD,1
MARA,1
CHV,1
UNF,1
OWMBX,1
JBI,1
BOA,1
Broadcom Inc.,1
MJNA,1
QMCO,1
IWV,1
EOS-USD,1
DAWC,1
SPKE,1
DMRC,1
TIF,1
MZOR,1
TYG,1
VAW,1
AAl,1
BP PLC,1
LPRO,1
UFPI,1
STXAX,1
VUL.V,1
GOOC.VI,1
NULV,1
BRHYX,1
VEU,1
IWR,1
GSOSX,1
BBCBX,1
BBVLX,1
BBVSX,1
SPDR,1
SMHLX,1
JQC,1
CFJAX,1
BSIIX,1
JSOAX,1
TSBRX,1
BHPLF,1
NLG,1
HYDB,1
RY.TO,1
CSCCX,1
WCG,1
KRNT,1
PRSP,1
BNDX,1
TRREX,1
DFREX,1
FISI,1
PONPX,1
PARMX,1
GRNC,1
DWAC,1
BCE,1
PGX,1
MDNDF,1
ELUXY,1
AHEXY,1
ALPMY,1
AVVIY,1
BHKLY,1
BNTGY,1
BTLCY,1
BURBY,1
CRRFY,1
CCLAY,1
COVTY,1
DWAHY,1
DNKEY,1
DNZOY,1
DB,1
DTCWY,1
DSDVY,1
ENGGY,1
GEAGY,1
HLUYY,1
HVRRY,1
HDELY,1
HNNMY,1
HXGBY,1
IBDRY,1
IHG,1
JSAIY,1
JHX,1
JBAXY,1
PPRUY,1
KGFHY,1
KNRRY,1
LNSTY,1
MZDAY,1
MITEY,1
NSANY,1
NNGRY,1
NRDBY,1
DNNGY,1
PDYPY,1
PCRFY,1
PSO,1
PROSY,1
PUBGY,1
RDEIY,1
RNLSY,1
RBS,1
KKPNY,1
RWEOY,1
SVNDY,1
SMNNY,1
SMMNY,1
SXYAY,1
SZEVY,1
SWGAY,1
SWDBY,1
SWMAY,1
TIIAY,1
TEZNY,1
TSCDY,1
WFAFY,1
WCAGY,1
TDXX,1
IXJ,1
IYZ,1
SNP,1
EFV,1
INFR,1
ISD,1
VV,1
PSMMY,1
AVNS,1
LEG,1
VWDRY,1
DDD,1
PSTH,1
DBX,1
EWBC,1
MSB,1
LPT,1
FBALX,1
MRIN,1
HNST,1
ITOT,1
IBKR,1
MORN,1
DUSA,1
FSKAX,1
FEPAX,1
SPN,1
IPWR,1
CIG,1
JGCCF,1
MJDLF,1
MLYNF,1
NCMGF,1
OGFGF,1
PDS,1
VIV,1
TSCDF,1
TKC,1
WOLWF,1
AUY,1
ACCYY,1
ACSAY,1
AEG,1
AER,1
SAN,1
BGNE,1
CUK,1
CRARY,1
DLAKY,1
EJPRY,1
E,1
FINMY,1
GLPEY,1
HLPPY,1
HSNGY,1
HLDCY,1
HTHIY,1
ICL,1
IPXHY,1
ISNPY,1
ISUZY,1
KPELY,1
MLCO,1
MUFG,1
MITSY,1
NABZY,1
NTXFY,1
NWG,1
NTTYY,1
OMVKY,1
IX,1
POAHY,1
PUK,1
RYCEY,1
SKFRY,1
SDXAY,1
FUJHY,1
SOMMY,1
SSUMY,1
SMFG,1
SUHJY,1
SSREY,1
TLSYY,1
TRYIY,1
VONOY,1
WJRYY,1
WOPEY,1
WPP,1
MYE,1
GWPH,1
STWD,1
FBGRX,1
FTQGX,1
FLVEX,1
FBMPX,1
FSCPX,1
FCYIX,1
FSPTX,1
ARCB,1
FDIS,1
FTEC,1
FBND,1
DENN,1
AVNT,1
MINI,1
NWE,1
HCN,1
BREW,1
ABALX,1
CWGIX,1
AIVSX,1
ANWPX,1
NEWFX,1
VMCXX,1
AESE,1
BNS,1
NLSN,1
AFTPY,1
LOGI,1
DCMYY,1
MNP,1
BXMDX,1
VUG,1
JEMWX,1
OWCIX,1
JFAMX,1
