official,ticker,buy_date,sell_date,profit
"Perdue Jr., David A.",UPS,2018/02/12,2018/09/24,11.62
"Roberts, Pat",BIDU,2014/03/06,2014/10/16,28.06
"Perdue Jr., David A.",BAX,2015/08/28,2016/04/08,3.09
"Perdue Jr., David A.",CZR,2017/07/28,2018/03/09,17.04
"Collins, Susan M.",CVS,2015/01/13,2015/08/25,4.36
"Whitehouse, Sheldon",WMT,2017/11/27,2018/07/09,-11.35
"Shalala, Donna",HL,2019/01/09,2019/08/21,-1.27
"Shalala, Donna",VCRA,2019/01/09,2019/08/21,-17.36
"Collins, Susan M.",GILD,2014/11/10,2015/06/22,13.2
"Inhofe, James M.",CERN,2016/12/01,2017/07/13,16.66
"Perdue Jr., David A.",PEP,2018/04/20,2018/11/30,16.13
"Perdue Jr., David A.",GPK,2019/07/30,2020/03/10,-1.64
"Perdue Jr., David A.",FEYE,2019/06/28,2020/02/07,0.52
"Roberts, Pat",AMZN,2018/01/25,2018/09/06,603.38
"Roberts, Pat",BIDU,2014/03/07,2014/10/17,28.79
"Perdue Jr., David A.",FEYE,2016/12/16,2017/07/28,2.29
"Whitehouse, Sheldon",FB,2016/03/24,2016/11/03,9.0
"Perdue Jr., David A.",BWXT,2018/12/07,2019/07/19,10.74
"Perdue Jr., David A.",DISCA,2018/01/16,2018/08/28,3.94
"Perdue Jr., David A.",ALB,2019/12/31,2020/08/11,18.21
"Shalala, Donna",DBSDY,2019/02/15,2019/09/27,-1.27
"Courtney, Joe",HD,2019/12/31,2020/08/11,59.41
"Whitehouse, Sheldon",AMGN,2017/05/24,2018/01/03,24.21
"Inhofe, James M.",MSFT,2018/02/09,2018/09/21,28.02
"Whitehouse, Sheldon",MCK,2017/02/23,2017/10/05,4.91
"Reed, John F.",ADI,2017/03/06,2017/10/16,5.62
"Perdue Jr., David A.",PFE,2017/02/09,2017/09/21,3.52
"Inhofe, James M.",GILD,2016/01/28,2016/09/08,-10.17
"Roberts, Pat",FB,2014/03/14,2014/10/24,11.62
"Malinowski, Tom",YEXT,2019/11/14,2020/06/25,0.49
"Perdue Jr., David A.",DPM,2016/04/21,2016/12/01,2.27
"Capito, Shelley M.",ACN,2018/04/05,2018/11/15,10.15
"Inhofe, James M.",XON,2017/08/23,2018/04/04,-1.38
"Collins, Susan M.",MMM,2015/02/20,2015/10/02,-25.76
"Reed, John F.",AMG,2016/07/25,2017/03/06,22.63
"Shalala, Donna",WPC,2019/04/03,2019/11/13,6.2
"Beyer, Donald S.",NKE,2019/12/24,2020/08/04,-2.96
"McConnell Jr., A. M.",WFC,2018/09/06,2019/04/18,-11.05
"Whitehouse, Sheldon",BTO,2018/06/13,2019/01/23,-5.7
"Perdue Jr., David A.",AAPL,2016/02/03,2016/09/14,3.84
"Perdue Jr., David A.",KR,2019/08/02,2020/03/13,7.52
"Perdue Jr., David A.",JNJ,2018/10/24,2019/06/05,-4.14
"Shalala, Donna",ITUB,2019/02/15,2019/09/27,-1.3
"Perdue Jr., David A.",AAPL,2016/04/26,2016/12/06,1.29
"Perdue Jr., David A.",KN,2015/03/06,2015/10/16,1.62
"Capito, Shelley M.",CVX,2018/04/05,2018/11/15,-1.39
"Roberts, Pat",WMT,2018/02/20,2018/10/02,-1.29
"Joyce, David P.",VEA,2019/06/21,2020/01/31,1.32
"Whitehouse, Sheldon",JCI,2017/07/28,2018/03/09,-1.44
"Perdue Jr., David A.",DISCA,2015/06/29,2016/02/08,-7.58
"Whitehouse, Sheldon",FB,2016/09/28,2017/05/10,20.75
"Carper, Thomas R.",TSM,2019/11/04,2020/06/15,1.87
"Hoeven, John",ADP,2016/02/09,2016/09/20,6.42
"Beyer, Donald S.",TGT,2019/12/23,2020/08/03,-1.53
"Hoeven, John",CSCO,2017/01/20,2017/09/01,2.06
"Perdue Jr., David A.",URBN,2017/05/17,2017/12/27,15.42
"Inhofe, James M.",NFX,2016/03/24,2016/11/03,7.57
"Whitehouse, Sheldon",SBUX,2017/07/28,2018/03/09,3.47
"Murray, Patty",MRK,2017/03/16,2017/10/26,-2.04
"Whitehouse, Sheldon",LRCX,2016/03/24,2016/11/03,17.25
"Perdue Jr., David A.",BOIVF,2019/11/06,2020/06/17,-1.15
"Perdue Jr., David A.",GPK,2018/10/31,2019/06/12,2.79
"Perdue Jr., David A.",PFE,2017/02/10,2017/09/22,3.42
"Reed, John F.",DHR,2016/12/14,2017/07/26,2.95
"Whitehouse, Sheldon",TU,2014/09/18,2015/04/30,-0.47
"Perdue Jr., David A.",ALB,2019/10/31,2020/06/11,15.68
"Perdue Jr., David A.",RF,2015/05/20,2015/12/30,-0.63
"Perdue Jr., David A.",PFE,2017/02/17,2017/09/29,1.73
"Perdue Jr., David A.",BOIVF,2019/09/30,2020/05/11,-1.43
"Joyce, David P.",IWN,2019/12/31,2020/08/11,-19.36
"Perdue Jr., David A.",KN,2015/01/27,2015/09/08,-5.03
"Perdue Jr., David A.",PAA,2019/12/17,2020/07/28,-10.25
"Inhofe, James M.",BFAM,2017/05/30,2018/01/09,18.44
"Courtney, Joe",CSCO,2019/12/31,2020/08/11,0.08
"Moran, Jerry",JNJ,2019/09/25,2020/05/06,18.28
"Cassidy, William",AAPL,2019/01/25,2019/09/06,14.31
"Cornyn, John",AAPL,2015/08/21,2016/04/01,0.08
"Perdue Jr., David A.",URBN,2017/05/12,2017/12/22,12.38
"Perdue Jr., David A.",VZ,2017/05/24,2018/01/03,7.59
"Inhofe, James M.",KMX,2018/02/09,2018/09/21,14.68
"Whitehouse, Sheldon",USB,2017/04/05,2017/11/15,0.27
"Hoeven, John",WMT,2018/03/05,2018/10/15,5.12
"Perdue Jr., David A.",FDX,2019/04/02,2019/11/12,-22.87
"Perdue Jr., David A.",PFE,2017/05/17,2017/12/27,3.74
"Collins, Susan M.",BWA,2014/07/23,2015/03/04,-3.05
"Perdue Jr., David A.",PFE,2017/02/08,2017/09/20,3.68
"Roberts, Pat",NFLX,2017/06/20,2018/01/30,124.77
"Collins, Susan M.",SBUX,2014/05/07,2014/12/17,4.97
"Capito, Shelley M.",MMM,2018/04/24,2018/12/04,3.62
"Whitehouse, Sheldon",AMZN,2018/12/28,2019/08/09,335.42
"Capito, Shelley M.",SLB,2018/01/26,2018/09/07,-18.06
"Shalala, Donna",APLE,2019/02/20,2019/10/02,-0.36
"Perdue Jr., David A.",CTSH,2017/06/20,2018/01/30,10.76
"Perdue Jr., David A.",MRK,2017/10/05,2018/05/17,-5.0
"Whitehouse, Sheldon",T,2019/01/24,2019/09/05,5.34
"Perdue Jr., David A.",CZR,2017/08/29,2018/04/10,12.1
"Gottheimer, Josh",BMRN,2019/12/11,2020/07/22,49.19
"Perdue Jr., David A.",MOS,2016/02/17,2016/09/28,-0.39
"Roberts, Pat",FB,2017/01/19,2017/08/31,43.21
"Moran, Jerry",USB,2018/12/06,2019/07/18,3.02
"Inhofe, James M.",XPO,2018/10/25,2019/06/06,-20.68
"Carper, Thomas R.",AAPL,2015/02/12,2015/09/24,-3.15
"Perdue Jr., David A.",DISCA,2015/03/18,2015/10/28,-2.46
"Perdue Jr., David A.",AXTA,2018/10/10,2019/05/22,-1.88
"Roberts, Pat",BABA,2015/03/04,2015/10/14,-14.44
"Perdue Jr., David A.",DVN,2018/12/27,2019/08/08,2.05
"Hoeven, John",BX,2018/12/27,2019/08/08,17.64
"Shalala, Donna",JNJ,2019/05/20,2019/12/30,7.3
"Perdue Jr., David A.",HYH,2016/01/20,2016/08/31,12.59
"Miller, Carol D.",PFE,2019/08/14,2020/03/25,-4.49
"Murray, Patty",DIS,2017/03/16,2017/10/26,-13.49
"Cassidy, William",CVS,2016/10/31,2017/06/12,-3.91
"Whitehouse, Sheldon",PSA,2016/08/18,2017/03/30,-7.66
"Perdue Jr., David A.",CIT,2015/02/12,2015/09/24,-5.41
"Perdue Jr., David A.",BK,2019/09/30,2020/05/11,-10.48
"Shalala, Donna",G,2019/04/03,2019/11/13,3.96
"Hoeven, John",YUM,2014/08/25,2015/04/06,5.02
"Capito, Shelley M.",MDT,2018/04/05,2018/11/15,11.94
"Capito, Shelley M.",GDDY,2017/12/20,2018/08/01,23.57
"Perdue Jr., David A.",CZR,2017/07/05,2018/02/14,12.18
"Perdue Jr., David A.",EPD,2016/02/17,2016/09/28,4.27
"Hoeven, John",MET,2019/03/22,2019/11/01,5.01
"Perdue Jr., David A.",PG,2015/04/02,2015/11/12,-6.92
"Moran, Jerry",MSFT,2018/12/06,2019/07/18,28.52
"Hoeven, John",TJX,2016/08/23,2017/04/04,-0.79
"Perdue Jr., David A.",ET,2019/03/19,2019/10/29,-3.04
"Collins, Susan M.",CFR,2017/06/15,2018/01/25,8.08
"Perdue Jr., David A.",KO,2019/02/25,2019/10/07,8.86
"Hoeven, John",DWDP,2018/03/05,2018/10/15,-13.16
"Hoeven, John",CG,2013/04/29,2013/12/09,1.12
"Inhofe, James M.",EDIT,2017/10/19,2018/05/31,13.74
"Perdue Jr., David A.",FEYE,2018/02/06,2018/09/18,2.3
"Perdue Jr., David A.",HYH,2016/01/22,2016/09/02,11.79
"Perdue Jr., David A.",CZR,2017/10/13,2018/05/25,18.02
"Beyer, Donald S.",GS,2019/12/23,2020/08/03,-31.24
"Perdue Jr., David A.",KR,2019/08/05,2020/03/16,9.2
"Collins, Susan M.",MRK,2018/06/04,2019/01/14,11.36
"Marshall, Roger W.",BABA,2019/12/03,2020/07/14,53.06
"Perdue Jr., David A.",FEYE,2016/08/05,2017/03/17,-3.64
"Whitehouse, Sheldon",GILD,2016/07/21,2017/03/02,-16.62
"Perdue Jr., David A.",ORCL,2016/02/05,2016/09/16,3.52
"Capito, Shelley M.",T,2018/04/05,2018/11/15,-5.81
"Toomey, Patrick J.",RSP,2014/09/04,2015/04/16,4.38
"Inhofe, James M.",ALB,2018/10/17,2019/05/29,-30.53
"Perdue Jr., David A.",LGF-B,2018/11/12,2019/06/24,-7.16
"Inhofe, James M.",APTV,2018/06/28,2019/02/07,-14.94
"Capito, Shelley M.",MCD,2018/04/06,2018/11/16,23.25
"Whitehouse, Sheldon",C,2018/06/06,2019/01/16,-5.73
"Perdue Jr., David A.",MRK,2017/09/11,2018/04/23,-4.74
"Murray, Patty",CCI,2017/03/16,2017/10/26,14.55
"Malinowski, Tom",CSLT,2019/10/22,2020/06/02,-0.72
"Cassidy, William",NVS,2019/01/25,2019/09/06,12.78
"Murray, Patty",WFC,2017/03/16,2017/10/26,-3.27
"Perdue Jr., David A.",M,2019/08/08,2020/03/19,-14.11
"Roberts, Pat",NFLX,2017/07/31,2018/03/12,143.48
"Cisneros, Gilbert",INTU,2019/12/26,2020/08/06,44.0
"Shalala, Donna",AVGO,2019/06/04,2020/01/14,44.49
"Perdue Jr., David A.",LYV,2016/02/17,2016/09/28,7.18
"Moran, Jerry",GIS,2018/12/19,2019/07/31,13.63
"Inhofe, James M.",GE,2015/07/09,2016/02/18,22.8
"Gottheimer, Josh",BABA,2019/12/06,2020/07/17,45.45
"Perdue Jr., David A.",DISCA,2018/05/31,2019/01/10,5.86
"Carper, Thomas R.",GLW,2017/08/31,2018/04/12,-1.23
"Perdue Jr., David A.",NWSA,2019/06/14,2020/01/24,2.31
"Joyce, David P.",IVV,2019/07/24,2020/03/04,7.73
"Moran, Jerry",AAPL,2018/12/06,2019/07/18,8.05
"Perdue Jr., David A.",GPK,2019/08/08,2020/03/19,-3.0
"Hoeven, John",RL,2015/08/13,2016/03/24,-22.97
"Perdue Jr., David A.",KN,2015/03/09,2015/10/19,1.42
"Cassidy, William",CMCSA,2019/01/25,2019/09/06,10.21
"Perdue Jr., David A.",OKE,2018/01/05,2018/08/17,11.74
"Whitehouse, Sheldon",NVDA,2016/05/18,2016/12/28,17.85
"Roberts, Pat",TCS,2015/01/02,2015/08/14,-3.03
"Hoeven, John",AMGN,2016/11/23,2017/07/05,29.14
"Carper, Thomas R.",CEF,2019/07/18,2020/02/27,2.14
"Shalala, Donna",DNTUY,2019/01/16,2019/08/28,-12.5
"Hoeven, John",WTW,2018/07/26,2019/03/07,7.29
"Capito, Shelley M.",PEP,2018/04/05,2018/11/15,5.83
"Perdue Jr., David A.",GOOG,2019/03/25,2019/11/04,88.52
"Collins, Susan M.",WCN,2015/01/13,2015/08/25,2.52
"Collins, Susan M.",CRM,2014/01/24,2014/09/05,0.41
"Whitehouse, Sheldon",MRK,2016/01/14,2016/08/25,10.82
"Perdue Jr., David A.",WLK,2016/06/23,2017/02/02,19.29
"Perdue Jr., David A.",BWXT,2018/12/11,2019/07/23,11.53
"Shalala, Donna",DNTUY,2019/01/17,2019/08/29,-12.54
"Roberts, Pat",NFLX,2015/01/27,2015/09/08,33.83
"Shalala, Donna",KO,2019/05/30,2020/01/09,6.13
"Perdue Jr., David A.",TRP,2017/03/24,2017/11/03,1.35
"Perdue Jr., David A.",BKNG,2019/03/26,2019/11/05,244.15
"Perdue Jr., David A.",WFC,2016/02/25,2016/10/06,-2.83
"Roberts, Pat",AAPL,2014/03/07,2014/10/17,5.58
"Murray, Patty",BGS,2017/03/16,2017/10/26,-7.17
"Reed, John F.",INTC,2016/12/14,2017/07/26,-1.89
"Perdue Jr., David A.",AXTA,2018/09/05,2019/04/17,-2.12
"Perdue Jr., David A.",URBN,2017/05/18,2017/12/28,15.54
"Whitehouse, Sheldon",FB,2016/07/29,2017/03/10,14.08
"Perdue Jr., David A.",BAC,2016/03/04,2016/10/14,2.39
"Hoeven, John",NOG,2015/01/16,2015/08/28,-6.65
"Shalala, Donna",PNR,2019/01/23,2019/09/04,-4.83
"Capito, Shelley M.",NEE,2017/09/05,2018/04/17,3.12
"Whitehouse, Sheldon",ACE,2014/02/19,2014/10/01,7.18
"Murray, Patty",APA,2017/03/16,2017/10/26,-11.64
"Perdue Jr., David A.",LGF-B,2018/11/13,2019/06/25,-7.32
"McConnell Jr., A. M.",WFC,2017/12/05,2018/07/17,-1.69
"Perdue Jr., David A.",DVN,2018/02/06,2018/09/18,1.11
"Perdue Jr., David A.",MOS,2017/03/10,2017/10/20,-7.91
"Murray, Patty",CVX,2017/03/16,2017/10/26,10.41
"Capito, Shelley M.",CLX,2018/04/24,2018/12/04,49.99
"Inhofe, James M.",AIG,2018/11/05,2019/06/17,9.61
"Shalala, Donna",UBSI,2019/06/04,2020/01/14,0.48
"Roberts, Pat",DVN,2015/03/16,2015/10/26,-14.03
