official,ticker,buy_date,sell_date,profit
"Reed, John F.",XLNX,2014/07/28,2014/08/04,-0.08,2014/08/25,0.86,2014/09/22,2.51,2014/11/17,2.1,2015/03/09,-0.44,2015/07/27,-1.46
"Whitehouse, Sheldon",MET,2016/03/24,2016/03/31,1.98,2016/04/21,3.69,2016/05/19,2.0,2016/07/14,0.15,2016/11/03,3.91,2017/03/23,8.7
"Perdue Jr., David A.",CZR,2017/06/29,2017/07/06,-0.62,2017/07/27,0.55,2017/08/24,3.12,2017/10/19,5.8,2018/02/08,12.82,2018/06/28,19.3
"Roberts, Pat",BIDU,2015/03/02,2015/03/09,7.17,2015/03/30,5.33,2015/04/27,17.24,2015/06/22,7.81,2015/10/12,-59.88,2016/02/29,-30.45
"Whitehouse, Sheldon",AMGN,2015/05/27,2015/06/03,-3.01,2015/06/24,0.42,2015/07/22,2.94,2015/09/16,-9.46,2016/01/06,-3.72,2016/05/25,-5.64
"Perdue Jr., David A.",AMZN,2017/09/27,2017/10/04,11.62,2017/10/25,26.04,2017/11/22,201.34,2018/01/17,348.14,2018/05/09,650.7,2018/09/26,1029.09
"Perdue Jr., David A.",FEYE,2016/08/10,2016/08/17,0.43,2016/09/07,1.93,2016/10/05,0.7,2016/11/30,-1.18,2017/03/22,-2.7,2017/08/09,-0.01
"Cassidy, William",CAT,2015/08/27,2015/09/03,-0.33,2015/09/24,-9.55,2015/10/22,-4.91,2015/12/17,-9.03,2016/04/07,-1.0,2016/08/25,7.66
"Roberts, Pat",HD,2016/06/29,2016/07/06,2.63,2016/07/27,9.14,2016/08/24,7.84,2016/10/19,-2.38,2017/02/08,9.68,2017/06/28,25.22
"Gottheimer, Josh",RHP,2019/12/10,2019/12/17,1.64,2020/01/07,-1.47,2020/02/04,1.97,2020/03/31,-49.48,2020/07/21,-52.9,2020/12/08,-20.34
"Perdue Jr., David A.",CIT,2015/03/02,2015/03/09,-0.64,2015/03/30,-1.8,2015/04/27,1.38,2015/06/22,1.21,2015/10/12,-4.26,2016/02/29,-16.75
"Whitehouse, Sheldon",ILMN,2018/12/28,2019/01/04,-3.44,2019/01/25,-1.54,2019/02/22,-0.4,2019/08/09,-4.3,2019/12/27,30.93
"Perdue Jr., David A.",FOX,2019/09/30,2019/10/07,-0.84,2019/10/28,0.59,2019/11/25,3.2,2020/05/11,-6.3,2020/09/28,-4.07
"Perdue Jr., David A.",UHAL,2018/05/29,2018/06/05,-17.25,2018/06/26,3.4,2018/07/24,21.09,2018/09/18,1.95,2019/01/08,-11.3,2019/05/28,39.69
"Malinowski, Tom",CSLT,2019/10/15,2019/10/22,0.1,2019/11/12,0.09,2019/12/10,-0.07,2020/02/04,-0.12,2020/05/26,-0.57,2020/10/13,-0.34
"Whitehouse, Sheldon",JPM,2017/11/27,2017/12/04,9.06,2018/01/22,14.91,2018/03/19,15.84,2018/07/09,7.55,2018/11/26,10.19
"Hoeven, John",TAP,2015/08/13,2015/08/20,0.47,2015/09/10,-3.04,2015/10/08,9.46,2015/12/03,20.36,2016/03/24,23.0,2016/08/11,27.81
"Hoeven, John",UPS,2018/03/27,2018/04/03,1.52,2018/04/24,5.26,2018/05/22,13.04,2018/07/17,7.25,2018/11/06,4.5,2019/03/26,4.86
"Shalala, Donna",PLNT,2019/04/03,2019/04/10,0.22,2019/05/01,5.48,2019/05/29,4.13,2019/07/24,5.38,2019/11/13,0.07,2020/04/01,-26.5
"Moran, Jerry",DVA,2018/12/06,2018/12/13,-1.89,2019/01/03,-9.67,2019/01/31,-4.96,2019/03/28,-7.65,2019/07/18,-4.42,2019/12/05,11.36
"Hoeven, John",AMZN,2018/06/01,2018/06/08,40.32,2018/06/29,67.96,2018/07/27,202.38,2018/09/21,293.0,2019/01/11,7.35,2019/05/31,143.24
"Perdue Jr., David A.",CZR,2018/10/08,2018/10/15,1.61,2018/11/05,-6.41,2018/12/03,-0.18,2019/01/28,0.25,2019/05/20,4.45,2019/10/07,-4.93
"Perdue Jr., David A.",LGF-B,2018/12/04,2018/12/11,-1.05,2019/01/29,0.57,2019/03/26,-2.11,2019/07/16,-4.95,2019/12/03,-7.98
"Perdue Jr., David A.",DIS,2017/08/09,2017/08/16,0.44,2017/09/06,-0.28,2017/10/04,-1.19,2017/11/29,3.09,2018/03/21,0.43,2018/08/08,13.41
"Perdue Jr., David A.",ALB,2019/10/25,2019/11/01,-1.18,2019/11/22,0.61,2019/12/20,6.29,2020/02/14,25.52,2020/06/05,18.88,2020/10/23,32.41
"Shalala, Donna",SPR,2019/02/06,2019/02/13,1.56,2019/03/06,4.26,2019/04/03,-2.88,2019/05/29,-11.6,2019/09/18,-7.36,2020/02/05,-26.36
"Langevin, James R.",BYND,2019/08/01,2019/08/08,-14.66,2019/08/29,-15.13,2019/09/26,-23.4,2019/11/21,-99.31,2020/03/12,-105.52,2020/07/30,-53.37
"Perdue Jr., David A.",DISCA,2017/11/10,2017/11/17,0.08,2017/12/08,2.41,2018/01/05,4.71,2018/03/02,7.09,2018/06/22,11.08,2018/11/09,16.41
"Shalala, Donna",ARI,2019/01/09,2019/01/16,0.29,2019/02/06,0.9,2019/03/06,0.74,2019/05/01,1.4,2019/08/21,1.52,2020/01/08,0.7
"Cisneros, Gilbert",CL,2019/12/06,2019/12/13,0.11,2020/01/03,0.22,2020/01/31,6.31,2020/03/27,-2.86,2020/07/17,6.98,2020/12/04,17.19
"Perdue Jr., David A.",CVX,2017/03/22,2017/03/29,-0.71,2017/04/19,-3.2,2017/05/17,-2.74,2017/07/12,-4.08,2017/11/01,7.97,2018/03/21,8.27
"Whitehouse, Sheldon",GILD,2016/11/15,2016/11/22,-1.33,2016/12/13,-1.42,2017/01/10,-0.34,2017/03/07,-6.69,2017/06/27,-4.78,2017/11/14,-4.67
"Shalala, Donna",RIO,2019/04/11,2019/04/18,-1.45,2019/05/09,-4.46,2019/06/06,-4.15,2019/08/01,-7.19,2019/11/21,-8.95,2020/04/09,-14.66
"Perdue Jr., David A.",T,2019/02/01,2019/02/08,-0.8,2019/03/01,0.81,2019/03/29,1.05,2019/05/24,2.1,2019/09/13,7.92,2020/01/31,7.37
"Capito, Shelley M.",SIEGY,2017/09/05,2017/09/12,2.21,2017/10/03,3.84,2017/10/31,4.9,2017/12/26,2.74,2018/04/17,-1.65,2018/09/04,-3.36
"Cisneros, Gilbert",COTY,2019/12/06,2019/12/13,-0.61,2020/01/03,-0.93,2020/01/31,-1.62,2020/03/27,-5.69,2020/07/17,-7.66,2020/12/04,-4.21
"Capito, Shelley M.",AMT,2017/09/08,2017/09/15,-1.62,2017/10/06,-7.37,2017/11/03,-4.3,2017/12/29,-2.62,2018/04/20,-8.05,2018/09/07,1.66
"Curtis, John",AMZN,2019/08/02,2019/08/09,-10.54,2019/08/30,-45.04,2019/09/27,-95.72,2019/11/22,-88.47,2020/03/13,-93.73,2020/07/31,1371.72
"Roberts, Pat",BIDU,2017/07/31,2017/08/07,0.35,2017/08/28,-3.45,2017/09/25,8.72,2017/11/20,13.62,2018/03/12,40.38,2018/07/30,26.28
"Whitehouse, Sheldon",SBUX,2014/10/02,2014/10/09,0.35,2014/10/30,1.2,2015/01/22,3.73,2015/05/14,12.94,2015/10/01,19.5
"Perdue Jr., David A.",FDX,2019/04/05,2019/04/12,6.26,2019/05/03,0.35,2019/05/31,-33.55,2019/07/26,-13.95,2019/11/15,-31.38,2020/04/03,-76.97
"Miller, Carol D.",KHC,2019/02/01,2019/02/08,-0.83,2019/03/01,-14.97,2019/03/29,-15.09,2019/05/24,-16.51,2019/09/13,-18.61,2020/01/31,-18.41
"Whitehouse, Sheldon",SQ,2019/04/18,2019/04/25,1.48,2019/05/16,-5.17,2019/06/13,0.37,2019/08/08,-5.52,2020/04/16,-13.31
"Carper, Thomas R.",HBI,2015/02/20,2015/02/27,1.91,2015/03/20,4.3,2015/04/17,3.55,2015/06/12,2.42,2015/10/02,-1.58,2016/02/19,-3.53
"Reed, John F.",HON,2017/01/30,2017/02/06,0.75,2017/02/27,5.97,2017/03/27,5.27,2017/05/22,12.92,2017/09/11,19.8,2018/01/29,42.96
"Cisneros, Gilbert",JWN,2019/12/06,2019/12/13,0.93,2020/01/03,2.03,2020/01/31,-0.43,2020/03/27,-21.82,2020/07/17,-22.5,2020/12/04,-7.27
"Roberts, Pat",BAC,2017/08/07,2017/08/14,-0.65,2017/10/02,0.54,2017/11/27,1.74,2018/03/19,6.97,2018/08/06,6.48
"Perdue Jr., David A.",PFE,2017/03/02,2017/03/09,-0.59,2017/03/30,-0.27,2017/04/27,-0.66,2017/06/22,-0.37,2017/10/12,1.76,2018/03/01,1.09
"Perdue Jr., David A.",DIS,2016/11/28,2016/12/05,0.72,2017/01/23,8.37,2017/03/20,13.84,2017/07/10,4.63,2017/11/27,3.92
"Collins, Susan M.",RHHBY,2014/04/04,2014/04/11,-1.29,2014/05/02,-0.6,2014/05/30,0.06,2014/07/25,0.06,2014/11/14,0.43
"Inhofe, James M.",GE,2017/04/05,2017/04/12,-3.15,2017/05/03,-8.57,2017/05/31,-22.07,2017/07/26,-35.81,2017/11/15,-94.19,2018/04/04,-131.84
"Cisneros, Gilbert",RHP,2019/12/12,2019/12/19,1.8,2020/01/09,-0.69,2020/02/06,2.78,2020/04/02,-52.65,2020/07/23,-52.94,2020/12/10,-18.46
"Cassidy, William",AAPL,2016/01/05,2016/01/12,-1.09,2016/02/02,-2.24,2016/03/01,-1.26,2016/04/26,0.12,2016/08/16,1.4,2017/01/03,2.85
"Courtney, Joe",TMO,2019/12/31,2020/01/07,3.02,2020/01/28,7.74,2020/02/25,-6.91,2020/04/21,-3.5,2020/08/11,81.6,2020/12/29,139.45
"Reed, John F.",TMO,2016/11/23,2016/11/30,-1.36,2016/12/21,-1.43,2017/01/18,2.24,2017/03/15,17.47,2017/07/05,32.8,2017/11/22,50.17
"Perdue Jr., David A.",GLW,2019/05/17,2019/05/24,-0.26,2019/06/14,0.83,2019/07/12,2.83,2019/09/06,-1.51,2019/12/27,-1.16,2020/05/15,-10.41
"Perdue Jr., David A.",SBUX,2016/05/05,2016/05/12,-0.09,2016/06/02,-1.66,2016/06/30,0.47,2016/08/25,0.78,2016/12/15,1.48,2017/05/04,4.23
"Perdue Jr., David A.",GPK,2019/08/12,2019/08/19,-0.14,2019/09/09,0.63,2019/10/07,1.17,2019/12/02,3.2,2020/03/23,-2.42,2020/08/10,1.58
"Perdue Jr., David A.",AXTA,2017/08/04,2017/08/11,0.02,2017/09/01,0.86,2017/09/29,0.39,2017/11/24,7.37,2018/03/16,2.28,2018/08/03,1.81
"Whitehouse, Sheldon",UL,2014/08/07,2014/08/14,0.12,2014/09/04,1.55,2014/10/02,-2.3,2015/03/19,-0.5,2015/08/06,2.86
"Capito, Shelley M.",BRK-B,2016/06/24,2016/07/01,3.56,2016/07/22,3.63,2016/08/19,7.58,2016/10/14,3.5,2017/02/03,22.62,2017/06/23,27.22
"Perdue Jr., David A.",TWX,2018/05/04,2018/05/11,0.88,2018/06/01,1.54
"Perdue Jr., David A.",BAC,2016/03/14,2016/03/21,0.26,2016/04/11,-0.63,2016/05/09,0.44,2016/10/24,3.09,2017/03/13,11.65
"Capito, Shelley M.",CSCO,2018/04/24,2018/05/01,0.27,2018/05/22,-0.43,2018/06/19,-0.39,2018/08/14,-0.19,2018/12/04,4.08,2019/04/23,12.33
"Collins, Susan M.",COP,2014/11/10,2014/11/17,-1.15,2014/12/08,-6.34,2015/01/05,-5.63,2015/03/02,-7.75,2015/06/22,-9.76,2015/11/09,-17.08
"Capito, Shelley M.",RHHBY,2017/09/08,2017/09/15,-0.25,2017/10/06,-0.18,2017/11/03,-2.83,2017/12/29,-0.28,2018/04/20,-4.09,2018/09/07,-1.13
"Shalala, Donna",BK,2019/02/05,2019/02/12,0.31,2019/03/05,-0.27,2019/04/02,-0.86,2019/05/28,-7.75,2019/09/17,-6.62,2020/02/04,-6.25
"Kennedy, John N.",MTUM,2018/10/11,2018/10/18,2.03,2018/11/08,3.09,2018/12/06,-3.58,2019/01/31,-2.94,2019/05/23,4.38,2019/10/10,8.6
"Axne, Cynthia",BDX,2019/04/23,2019/04/30,9.67,2019/05/21,5.13,2019/06/18,8.62,2019/08/13,23.88,2019/12/03,28.04,2020/04/21,30.13
"Perdue Jr., David A.",SYY,2015/04/02,2015/04/09,0.39,2015/04/30,-0.61,2015/05/28,-0.38,2015/07/23,-1.57,2015/11/12,2.37,2016/03/31,8.94
"Toomey, Patrick J.",DBP,2014/06/12,2014/06/19,1.47,2014/07/10,2.7,2014/08/07,1.16,2014/10/02,-2.69,2015/01/22,0.03,2015/06/11,-4.36
"Reed, John F.",IYT,2017/06/19,2017/06/26,0.34,2017/07/17,3.95,2017/08/14,-2.77,2017/10/09,7.28,2018/01/29,30.17,2018/06/18,28.79
"Perdue Jr., David A.",WMB,2016/11/10,2016/11/17,-0.27,2016/12/08,0.19,2017/01/05,0.82,2017/03/02,-1.88,2017/06/22,-2.84,2017/11/09,-2.19
"Courtney, Joe",ZTS,2019/12/31,2020/01/07,1.73,2020/01/28,5.19,2020/02/25,4.57,2020/04/21,-7.2,2020/08/11,26.06,2020/12/29,31.74
"Perdue Jr., David A.",MRK,2017/09/21,2017/09/28,-1.25,2017/10/19,-1.83,2017/11/16,-10.18,2018/01/11,-7.96,2018/05/03,-8.25,2018/09/20,4.5
"Murray, Patty",SLB,2017/03/16,2017/03/23,-1.87,2017/04/13,-1.19,2017/05/11,-7.5,2017/07/06,-14.11,2017/10/26,-16.44,2018/03/15,-13.91
"Whitehouse, Sheldon",BMY,2014/09/18,2014/09/25,0.56,2014/10/16,-2.07,2014/11/13,6.7,2015/01/08,9.28,2015/04/30,12.86,2015/09/17,11.03
"Collins, Susan M.",HSIC,2014/07/23,2014/07/30,0.05,2014/08/20,0.17,2014/09/17,-0.51,2014/11/12,4.21,2015/03/04,8.5,2015/07/22,11.63
"Collins, Susan M.",MSFT,2014/01/29,2014/02/05,-0.26,2014/02/26,1.08,2014/03/26,3.77,2014/05/21,3.66,2014/09/10,10.22,2015/01/28,5.58
"Reed, John F.",TMO,2017/03/06,2017/03/13,0.06,2017/04/03,-4.06,2017/05/01,8.36,2017/06/26,15.55,2017/10/16,33.65,2018/03/05,46.58
"Perdue Jr., David A.",BAC,2016/06/20,2016/06/27,-1.27,2016/07/18,0.35,2016/08/15,1.31,2016/10/10,2.61,2017/01/30,9.27,2017/06/19,10.12
"Murray, Patty",KO,2017/03/16,2017/03/23,0.08,2017/04/13,0.79,2017/05/11,1.41,2017/07/06,2.43,2017/10/26,4.34,2018/03/15,1.63
"Shalala, Donna",ALLE,2019/02/20,2019/02/27,2.17,2019/03/20,0.85,2019/04/17,6.68,2019/06/12,17.81,2019/10/02,12.71,2020/02/19,45.47
"Cassidy, William",GWW,2016/10/31,2016/11/07,0.36,2016/11/28,15.61,2017/06/12,-28.98,2017/10/30,-7.49
"Shalala, Donna",BURL,2019/04/16,2019/04/23,-0.32,2019/05/14,-3.02,2019/06/11,4.76,2019/08/06,13.01,2019/11/26,56.96,2020/04/14,11.97
"Perdue Jr., David A.",FDX,2019/04/09,2019/04/16,7.58,2019/05/07,-8.85,2019/06/04,-32.84,2019/07/30,-18.38,2019/11/19,-32.94,2020/04/07,-69.02
"Phillips, Dean",CMCSA,2019/12/26,2020/01/02,0.38,2020/01/23,1.46,2020/02/20,1.04,2020/04/16,-7.44,2020/08/06,-2.33,2020/12/24,5.48
"Carper, Thomas R.",NWN,2015/07/21,2015/07/28,-0.48,2015/08/18,2.68,2015/09/15,-0.23,2015/11/10,3.12,2016/03/01,6.23,2016/07/19,21.23
"Perdue Jr., David A.",CZR,2017/07/24,2017/07/31,-0.52,2017/08/21,1.59,2017/09/18,4.37,2017/11/13,7.82,2018/03/05,12.89,2018/07/23,23.44
"Hoeven, John",KDP,2019/04/25,2019/05/02,1.27,2019/05/23,1.62,2019/06/20,3.39,2019/08/15,0.37,2019/12/05,2.3,2020/04/23,-1.07
"Whitehouse, Sheldon",IBM,2018/05/24,2018/05/31,-1.7,2018/06/21,-1.65,2018/07/19,4.95,2018/09/13,4.16,2019/01/03,-28.61,2019/05/23,-10.45
"Murray, Patty",WRK,2017/03/16,2017/03/23,0.46,2017/04/13,-2.78,2017/05/11,1.5,2017/07/06,4.36,2017/10/26,8.54,2018/03/15,14.22
"Perdue Jr., David A.",LGF-B,2019/07/19,2019/07/26,1.11,2019/08/16,-0.66,2019/09/13,-0.64,2019/11/08,-2.59,2020/02/28,-3.86,2020/07/17,-3.57
"Perdue Jr., David A.",GM,2018/07/10,2018/07/17,0.04,2018/08/07,-2.27,2018/09/04,-4.3,2018/10/30,-6.48,2019/02/19,-0.66,2019/07/09,-2.08
"Shalala, Donna",PLCE,2019/04/16,2019/04/23,0.5,2019/05/14,2.18,2019/06/11,-11.69,2019/08/06,-21.11,2019/11/26,-36.37,2020/04/14,-80.36
"Lowenthal, Alan S.",COLD,2019/12/11,2019/12/18,-1.39,2020/01/08,-1.23,2020/02/05,-0.81,2020/04/01,-2.53,2020/07/22,3.03,2020/12/09,-1.87
"Hoeven, John",T,2017/01/20,2017/01/27,0.45,2017/02/17,-0.41,2017/03/17,0.93,2017/05/12,-3.12,2017/09/01,-4.07,2018/01/19,-4.42
"Axne, Cynthia",CL,2019/12/31,2020/01/07,-0.69,2020/01/28,1.38,2020/02/25,5.6,2020/04/21,2.35,2020/08/11,7.73,2020/12/29,16.91
"Collins, Susan M.",MCK,2014/02/06,2014/02/13,4.41,2014/03/06,12.28,2014/04/03,4.26,2014/05/29,15.14,2014/09/18,25.45,2015/02/05,44.26
"Whitehouse, Sheldon",PG,2019/02/27,2019/03/06,-0.47,2019/03/27,3.31,2019/04/24,4.5,2019/06/19,10.77,2019/10/09,22.69,2020/02/26,21.9
"Collins, Susan M.",CVS,2014/01/30,2014/02/06,-2.06,2014/02/27,4.21,2014/03/27,6.8,2014/05/22,9.17,2014/09/11,13.2,2015/01/29,31.91
"Perdue Jr., David A.",AXTA,2017/10/10,2017/10/17,-0.48,2017/11/07,4.04,2017/12/05,3.82,2018/01/30,2.27,2018/05/22,3.55,2018/10/09,-1.58
"Roberts, Pat",CVX,2018/06/22,2018/06/29,1.04,2018/07/20,-4.01,2018/08/17,-7.86,2018/10/12,-7.76,2019/02/01,-7.77,2019/06/21,-0.48
"Hoeven, John",KDP,2019/03/22,2019/03/29,0.05,2019/05/17,1.09,2019/07/12,0.94,2019/11/01,0.38,2020/03/20,-4.05
"Shalala, Donna",UNICY,2019/02/22,2019/03/01,-0.15,2019/03/22,0.47,2019/06/14,-0.24,2019/10/04,-0.23,2020/02/21,0.39
"Whitehouse, Sheldon",QCOM,2017/04/05,2017/04/12,-3.09,2017/05/03,-2.96,2017/05/31,0.39,2017/07/26,-3.93,2017/11/15,8.88,2018/04/04,-2.71
"Perdue Jr., David A.",RF,2018/07/13,2018/07/20,0.33,2018/08/10,1.82,2018/09/07,2.39,2018/11/02,0.04,2019/02/22,-1.09,2019/07/12,-2.09
"Inhofe, James M.",KMX,2018/01/25,2018/02/01,-0.83,2018/02/22,-9.9,2018/03/22,-10.6,2018/05/17,-5.11,2018/09/06,7.38,2019/01/24,-11.86
"Capito, Shelley M.",EMR,2018/04/24,2018/05/01,-1.58,2018/05/22,4.71,2018/06/19,1.36,2018/08/14,5.2,2018/12/04,-1.66,2019/04/23,3.74
"Perdue Jr., David A.",WFC,2019/02/25,2019/03/04,0.56,2019/03/25,-1.37,2019/04/22,-2.44,2019/06/17,-4.16,2019/10/07,-0.72,2020/02/24,-3.13
"Roberts, Pat",AAPL,2014/09/12,2014/09/19,-0.05,2014/10/10,-0.11,2014/11/07,1.82,2015/01/02,1.94,2015/04/24,7.07,2015/09/11,2.84
"Hoeven, John",SBUX,2014/09/29,2014/10/06,0.34,2014/10/27,0.56,2014/11/24,2.64,2015/05/11,12.31,2015/09/28,19.54
"Roberts, Pat",BAC,2018/05/15,2018/05/22,-0.27,2018/06/12,-1.1,2018/07/10,-2.07,2018/09/04,-0.11,2019/05/14,-2.5
"Shalala, Donna",SGSOY,2019/04/08,2019/04/15,0.39,2019/05/06,0.2,2019/06/03,-0.05,2019/07/29,-0.38,2019/11/18,0.3,2020/04/06,-2.72
"Peters, Gary C.",STAG,2015/06/16,2015/06/23,0.14,2015/07/14,0.27,2015/08/11,-1.5,2015/10/06,-1.82,2016/01/26,-3.64,2016/06/14,1.38
"Whitehouse, Sheldon",BAC,2016/02/12,2016/02/19,0.39,2016/03/11,1.89,2016/04/08,1.29,2016/06/03,2.63,2016/09/23,3.87,2017/02/10,11.39
"Axne, Cynthia",WFC,2019/09/09,2019/09/16,0.94,2019/10/07,1.25,2019/11/04,4.75,2019/12/30,6.11,2020/04/20,-19.86
"Shalala, Donna",HIW,2019/04/03,2019/04/10,-0.66,2019/05/01,-1.63,2019/05/29,-3.33,2019/07/24,-2.76,2019/11/13,-0.78,2020/04/01,-13.99
"Inhofe, James M.",C,2016/08/08,2016/08/15,0.34,2016/10/03,1.2,2016/11/28,10.07,2017/03/20,14.17,2017/08/07,23.16
"Cassidy, William",VFC,2016/10/31,2016/11/07,0.49,2016/11/28,2.48,2017/06/12,1.84,2017/10/30,14.98
"Capito, Shelley M.",STT,2018/02/27,2018/03/06,-2.01,2018/03/27,-7.72,2018/04/24,-6.22,2018/06/19,-10.69,2018/10/09,-21.31,2019/02/26,-35.03
"Moran, Jerry",BAC,2018/12/19,2018/12/26,-1.22,2019/01/16,3.63,2019/02/13,4.17,2019/04/10,4.29,2019/07/31,6.17,2019/12/18,10.5
"Roberts, Pat",AMZN,2017/06/20,2017/06/27,-11.05,2017/07/18,16.56,2017/08/15,-11.58,2017/10/10,-9.42,2018/01/30,417.17,2018/06/19,719.8
"Murray, Patty",JPM,2017/03/16,2017/03/23,-4.39,2017/04/13,-6.5,2017/05/11,-5.28,2017/07/06,1.5,2017/10/26,9.68,2018/03/15,23.22
"Shalala, Donna",EDIT,2019/03/06,2019/03/13,1.11,2019/04/03,3.38,2019/05/01,1.03,2019/06/26,-0.43,2019/10/16,-2.59,2020/03/04,-0.02
"Shalala, Donna",CCS,2019/02/06,2019/02/13,0.43,2019/03/06,-1.25,2019/04/03,-0.51,2019/05/29,2.86,2019/09/18,5.92,2020/02/05,7.46
"Roberts, Pat",WF,2017/08/01,2017/08/08,-1.15,2017/08/29,-2.0,2017/09/26,-5.79,2017/11/21,-8.46,2018/03/13,-7.0,2018/07/31,-5.98
"Carper, Thomas R.",AAPL,2015/05/14,2015/05/21,0.67,2015/06/11,0.31,2015/07/09,-1.61,2015/09/03,-4.16,2015/12/24,-4.9,2016/05/12,-9.23
"Perdue Jr., David A.",RF,2017/06/06,2017/06/13,1.06,2017/08/01,1.28,2017/09/26,1.22,2018/01/16,4.84,2018/06/05,5.21
"Shalala, Donna",HIW,2019/02/06,2019/02/13,1.05,2019/03/06,-0.06,2019/04/03,1.33,2019/05/29,-2.0,2019/09/18,-0.33,2020/02/05,6.42
"Capito, Shelley M.",LOW,2016/04/19,2016/04/26,-0.6,2016/05/17,-0.67,2016/06/14,-0.33,2016/08/09,4.78,2016/11/29,-5.66,2017/04/18,5.2
"Reed, John F.",DHR,2016/09/22,2016/09/29,-0.59,2016/10/20,1.47,2016/11/17,2.38,2017/01/12,3.27,2017/05/04,5.65,2017/09/21,8.84
"Perdue Jr., David A.",BOIVF,2019/02/08,2019/02/15,0.2,2019/03/08,0.35,2019/04/05,0.72,2019/05/31,0.51,2019/09/20,0.19,2020/02/07,0.16
"Roberts, Pat",SBUX,2017/08/01,2017/08/08,0.59,2017/08/29,-0.23,2017/09/26,0.63,2017/11/21,2.84,2018/03/13,5.42,2018/07/31,-2.11
"Shalala, Donna",PNW,2019/04/03,2019/04/10,0.55,2019/05/01,0.77,2019/05/29,0.8,2019/07/24,-1.81,2019/11/13,-8.04,2020/04/01,-22.44
"Inhofe, James M.",XPO,2018/02/22,2018/03/01,2.76,2018/03/22,5.87,2018/04/19,8.12,2018/06/14,10.8,2018/10/04,11.26,2019/02/21,-22.52
"Beyer, Donald S.",NSRGY,2019/12/24,2019/12/31,-0.39,2020/01/21,3.35,2020/02/18,1.34,2020/04/14,-0.75,2020/08/04,10.12,2020/12/22,6.09
"Cassidy, William",TGT,2017/03/29,2017/04/05,-1.28,2017/04/26,1.19,2017/05/24,-0.41,2017/07/19,-0.7,2017/11/08,3.6,2018/03/28,15.69
"McKinley, David B.",WM,2019/12/30,2020/01/06,1.76,2020/01/27,7.09,2020/02/24,9.65,2020/04/20,-14.38,2020/08/10,-1.64,2020/12/28,4.02
"Perdue Jr., David A.",RF,2018/02/08,2018/02/15,0.93,2018/03/08,1.23,2018/04/05,0.38,2018/05/31,-0.13,2018/09/20,0.94,2019/02/07,-2.68
"Langevin, James R.",ZBRA,2019/08/08,2019/08/15,-10.29,2019/09/05,-4.51,2019/10/03,-10.76,2020/03/19,-31.45,2020/08/06,76.91
"Roberts, Pat",BA,2017/09/27,2017/10/04,-0.77,2017/10/25,3.88,2017/11/22,9.63,2018/01/17,87.95,2018/05/09,86.38,2018/09/26,110.07
"Cassidy, William",IBM,2018/04/23,2018/04/30,0.99,2018/05/21,0.21,2018/06/18,-1.25,2018/08/13,-1.66,2018/12/03,-18.8,2019/04/22,-5.38
"Capito, Shelley M.",JPM,2018/04/24,2018/05/01,-2.99,2018/05/22,2.05,2018/06/19,-4.01,2018/08/14,3.1,2018/12/04,-2.08,2019/04/23,2.36
"Inhofe, James M.",ARW,2015/08/12,2015/08/19,-0.67,2015/09/09,-1.08,2015/10/07,1.43,2015/12/02,0.07,2016/03/23,5.6,2016/08/10,8.87
"Joyce, David P.",IVE,2019/12/31,2020/01/07,-0.4,2020/01/28,-0.75,2020/02/25,-5.14,2020/04/21,-28.01,2020/08/11,-12.96,2020/12/29,-2.98
"Carper, Thomas R.",DD,2013/06/13,2013/06/20,-0.73,2013/07/11,0.08,2013/08/08,3.47,2013/10/03,6.22,2014/01/23,15.23,2014/06/12,26.03
"Axne, Cynthia",JPM,2019/03/13,2019/03/20,1.06,2019/04/10,0.63,2019/05/08,8.6,2019/07/03,8.6,2019/10/23,20.19,2020/03/11,-7.17
"Capito, Shelley M.",ABT,2018/04/05,2018/04/12,-1.03,2018/05/03,-2.47,2018/05/31,2.02,2018/07/26,5.54,2018/11/15,9.5,2019/04/04,18.91
"Perdue Jr., David A.",BWXT,2018/12/20,2018/12/27,-2.22,2019/01/17,3.42,2019/02/14,10.63,2019/04/11,11.94,2019/08/01,13.62,2019/12/19,23.42
"Curtis, John",DOMO,2019/04/29,2019/05/06,-1.47,2019/06/24,-9.21,2019/08/19,-13.34,2019/12/09,-15.11,2020/04/27,-21.55
"Whitehouse, Sheldon",PSA,2016/06/07,2016/06/14,-17.84,2016/07/05,-0.5,2016/08/02,-21.56,2016/09/27,-33.4,2017/01/17,-41.12,2017/06/06,-47.86
"Perdue Jr., David A.",URBN,2017/06/29,2017/07/06,-0.1,2017/07/27,0.52,2017/08/24,1.75,2017/10/19,5.36,2018/02/08,15.01,2018/06/28,27.4
"Roberts, Pat",CVX,2015/03/16,2015/03/23,4.67,2015/04/13,5.04,2015/05/11,5.86,2015/07/06,-7.11,2015/10/26,-12.41,2016/03/14,-8.17
"Toomey, Patrick J.",BOX,2018/04/23,2018/04/30,0.74,2018/05/21,5.98,2018/06/18,5.37,2018/08/13,3.42,2018/12/03,-3.1,2019/04/22,-2.83
"Perdue Jr., David A.",FEYE,2018/06/22,2018/06/29,-0.87,2018/07/20,0.61,2018/08/17,-1.98,2018/10/12,0.29,2019/02/01,1.57,2019/06/21,-1.62
